,A(x),B(Y)
,"41,58","3,50E-07"
,"41,582","3,15E-06"
,"41,584","4,00E-07"
,"41,586","3,66E-06"
,"41,588","1,38E-06"
,"41,59","1,50E-06"
,"41,592","9,60E-07"
,"41,594","3,30E-07"
,"41,596","2,22E-06"
,"41,598","1,09E-06"
,"41,6","2,10E-07"
,"41,602","-3,10E-07"
,"41,604","-6,70E-07"
,"41,606","1,85E-06"
,"41,608","4,70E-06"
,"41,61","2,75E-06"
,"41,612","6,10E-07"
,"41,614","2,60E-06"
,"41,616","-1,20E-07"
,"41,618","-1,95E-06"
,"41,62","-1,49E-06"
,"41,622","-2,64E-06"
,"41,624","-1,46E-06"
,"41,626","-1,38E-06"
,"41,628","-1,50E-07"
,"41,63","1,57E-06"
,"41,632","2,19E-06"
,"41,634","-2,25E-06"
,"41,636","-7,90E-07"
,"41,638","6,20E-07"
,"41,64","-3,61E-06"
,"41,642","-1,81E-06"
,"41,644","-1,41E-06"
,"41,646","1,06E-06"
,"41,648","2,05E-06"
,"41,65","2,07E-06"
,"41,652","-3,44E-06"
,"41,654","8,50E-07"
,"41,656","-2,30E-07"
,"41,658","-7,60E-07"
,"41,66","-7,40E-07"
,"41,662","2,69E-06"
,"41,664","-1,02E-06"
,"41,666","7,60E-07"
,"41,668","6,93E-06"
,"41,67","6,31E-06"
,"41,672","4,07E-06"
,"41,674","1,31E-06"
,"41,676","-8,10E-07"
,"41,678","4,90E-07"
,"41,68","1,68E-06"
,"41,682","1,67E-06"
,"41,684","3,92E-06"
,"41,686","2,78E-06"
,"41,688","5,90E-07"
,"41,69","5,92E-06"
,"41,692","4,20E-06"
,"41,694","4,80E-06"
,"41,696","1,16E-06"
,"41,698","2,98E-06"
,"41,7","3,91E-06"
,"41,702","9,80E-07"
,"41,704","3,89E-06"
,"41,706","1,77E-06"
,"41,708","7,59E-06"
,"41,71","4,51E-06"
,"41,712","5,43E-06"
,"41,714","6,22E-06"
,"41,716","1,10E-06"
,"41,718","3,70E-07"
,"41,72","-1,37E-06"
,"41,722","2,04E-06"
,"41,724","2,00E-07"
,"41,726","3,01E-06"
,"41,728","1,12E-06"
,"41,73","2,20E-06"
,"41,732","1,51E-06"
,"41,734","1,64E-06"
,"41,736","-5,00E-07"
,"41,738","1,69E-06"
,"41,74","2,59E-06"
,"41,742","2,20E-07"
,"41,744","-1,69E-06"
,"41,746","2,40E-07"
,"41,748","1,48E-06"
,"41,75","3,43E-06"
,"41,752","-6,30E-07"
,"41,754","2,55E-06"
,"41,756","1,44E-06"
,"41,758","-1,00E-07"
,"41,76","-6,20E-07"
,"41,762","1,31E-06"
,"41,764","1,50E-07"
,"41,766","-9,80E-07"
,"41,768","1,27E-06"
,"41,77","2,68E-06"
,"41,772","1,15E-06"
,"41,774","2,90E-07"
,"41,776","1,35E-06"
,"41,778","3,50E-07"
,"41,78","-9,80E-07"
,"41,782","1,08E-06"
,"41,784","7,50E-07"
,"41,786","2,35E-06"
,"41,788","1,45E-06"
,"41,79","3,07E-06"
,"41,792","-4,30E-07"
,"41,794","2,89E-06"
,"41,796","1,07E-06"
,"41,798","2,03E-06"
,"41,8","1,48E-06"
,"41,802","1,38E-06"
,"41,804","-8,80E-07"
,"41,806","1,70E-06"
,"41,808","3,53E-06"
,"41,81","1,43E-06"
,"41,812","1,16E-06"
,"41,814","2,33E-06"
,"41,816","-2,27E-06"
,"41,818","-2,26E-06"
,"41,82","-1,97E-06"
,"41,822","8,00E-08"
,"41,824","3,00E-07"
,"41,826","2,85E-06"
,"41,828","8,10E-07"
,"41,83","4,30E-07"
,"41,832","3,10E-07"
,"41,834","-2,04E-06"
,"41,836","-2,79E-06"
,"41,838","-1,29E-06"
,"41,84","8,00E-08"
,"41,842","-3,43E-06"
,"41,844","-3,43E-06"
,"41,846","-9,10E-07"
,"41,848","6,60E-07"
,"41,85","2,50E-06"
,"41,852","5,80E-07"
,"41,854","8,20E-07"
,"41,856","1,67E-06"
,"41,858","4,20E-07"
,"41,86","-5,05E-06"
,"41,862","1,39E-06"
,"41,864","7,10E-07"
,"41,866","2,57E-06"
,"41,868","9,00E-08"
,"41,87","2,85E-06"
,"41,872","4,41E-06"
,"41,874","-8,50E-07"
,"41,876","1,07E-06"
,"41,878","-1,73E-06"
,"41,88","9,50E-07"
,"41,882","-1,17E-06"
,"41,884","3,20E-07"
,"41,886","1,90E-07"
,"41,888","-3,41E-06"
,"41,89","2,48E-06"
,"41,892","6,20E-07"
,"41,894","3,65E-06"
,"41,896","3,10E-07"
,"41,898","-5,20E-07"
,"41,9","1,49E-06"
,"41,902","5,40E-07"
,"41,904","9,40E-07"
,"41,906","3,45E-06"
,"41,908","5,21E-06"
,"41,91","8,60E-06"
,"41,912","5,52E-06"
,"41,914","4,67E-06"
,"41,916","-7,20E-07"
,"41,918","4,00E-07"
,"41,92","-1,80E-06"
,"41,922","1,51E-06"
,"41,924","6,50E-07"
,"41,926","3,02E-06"
,"41,928","3,08E-06"
,"41,93","5,54E-06"
,"41,932","7,80E-07"
,"41,934","3,40E-07"
,"41,936","-3,51E-06"
,"41,938","-1,60E-06"
,"41,94","-4,20E-06"
,"41,942","-1,23E-06"
,"41,944","-3,70E-07"
,"41,946","9,10E-07"
,"41,948","4,20E-07"
,"41,95","-2,50E-07"
,"41,952","3,80E-06"
,"41,954","6,00E-08"
,"41,956","-5,00E-07"
,"41,958","-7,70E-07"
,"41,96","-1,25E-06"
,"41,962","3,28E-06"
,"41,964","-1,14E-06"
,"41,966","-1,02E-06"
,"41,968","-9,80E-07"
,"41,97","1,50E-07"
,"41,972","5,30E-07"
,"41,974","-2,70E-07"
,"41,976","-1,76E-06"
,"41,978","-3,18E-06"
,"41,98","-2,80E-07"
,"41,982","-1,22E-06"
,"41,984","-9,00E-07"
,"41,986","-2,10E-07"
,"41,988","3,21E-06"
,"41,99","4,70E-06"
,"41,992","5,90E-07"
,"41,994","1,41E-06"
,"41,996","-2,84E-06"
,"41,998","-2,08E-06"
,42,"-3,55E-06"
,"42,002","-3,91E-06"
,"42,004","-4,62E-06"
,"42,006","-6,32E-06"
,"42,008","-3,20E-06"
,"42,01","-2,40E-06"
,"42,012","2,10E-06"
,"42,014","5,40E-07"
,"42,016","-3,60E-07"
,"42,018","-3,39E-06"
,"42,02","-3,00E-06"
,"42,022","-3,01E-06"
,"42,024","-6,10E-07"
,"42,026","-2,44E-06"
,"42,028","-4,79E-06"
,"42,03","-1,52E-06"
,"42,032","4,40E-07"
,"42,034","9,50E-07"
,"42,036","5,00E-07"
,"42,038","-3,50E-07"
,"42,04","-3,41E-06"
,"42,042","-5,00E-06"
,"42,044","-3,69E-06"
,"42,046","1,89E-06"
,"42,048","-5,00E-08"
,"42,05","-7,70E-07"
,"42,052","1,05E-06"
,"42,054","9,30E-07"
,"42,056","4,30E-06"
,"42,058","2,04E-06"
,"42,06","-2,72E-06"
,"42,062","-7,80E-07"
,"42,064","-5,50E-06"
,"42,066","-1,05E-06"
,"42,068","1,47E-06"
,"42,07","-1,12E-06"
,"42,072","3,50E-07"
,"42,074","5,14E-06"
,"42,076","2,54E-06"
,"42,078","6,20E-07"
,"42,08","-1,12E-06"
,"42,082","-4,88E-06"
,"42,084","-2,39E-06"
,"42,086","-9,60E-07"
,"42,088","1,10E-06"
,"42,09","-2,95E-06"
,"42,092","9,00E-07"
,"42,094","9,80E-07"
,"42,096","9,70E-07"
,"42,098","5,10E-07"
,"42,1","-1,09E-06"
,"42,102","-1,02E-06"
,"42,104","-3,11E-06"
,"42,106","-1,82E-06"
,"42,108","-4,13E-06"
,"42,11","-1,68E-06"
,"42,112","-1,52E-06"
,"42,114","-1,91E-06"
,"42,116","-3,05E-06"
,"42,118","-2,50E-07"
,"42,12","-3,36E-06"
,"42,122","-3,17E-06"
,"42,124","-3,46E-06"
,"42,126","-5,32E-06"
,"42,128","-4,32E-06"
,"42,13","1,61E-06"
,"42,132","8,30E-07"
,"42,134","8,00E-08"
,"42,136","1,44E-06"
,"42,138","-8,00E-07"
,"42,14","4,00E-08"
,"42,142","-2,10E-06"
,"42,144","-3,61E-06"
,"42,146","-1,26E-06"
,"42,148","-7,10E-07"
,"42,15","1,61E-06"
,"42,152","5,50E-07"
,"42,154","-2,17E-06"
,"42,156","-4,60E-07"
,"42,158","6,00E-07"
,"42,16","-5,50E-07"
,"42,162","-1,15E-06"
,"42,164","-2,76E-06"
,"42,166","-2,10E-06"
,"42,168","1,12E-06"
,"42,17","2,99E-06"
,"42,172","4,49E-06"
,"42,174","2,21E-06"
,"42,176","1,81E-06"
,"42,178","3,63E-06"
,"42,18","5,20E-07"
,"42,182","-3,51E-06"
,"42,184","-2,53E-06"
,"42,186","-6,00E-07"
,"42,188","9,60E-07"
,"42,19","4,55E-06"
,"42,192","2,24E-06"
,"42,194","3,40E-07"
,"42,196","3,36E-06"
,"42,198","-5,20E-07"
,"42,2","1,94E-06"
,"42,202","-1,84E-06"
,"42,204","-2,58E-06"
,"42,206","-8,60E-07"
,"42,208","-1,19E-06"
,"42,21","-2,09E-06"
,"42,212","1,86E-06"
,"42,214","-1,23E-06"
,"42,216","-3,50E-07"
,"42,218","-1,45E-06"
,"42,22","-4,30E-06"
,"42,222","-3,75E-06"
,"42,224","-2,06E-06"
,"42,226","-2,95E-06"
,"42,228","-3,53E-06"
,"42,23","-1,20E-06"
,"42,232","-9,90E-07"
,"42,234","1,17E-06"
,"42,236","8,10E-07"
,"42,238","-1,12E-06"
,"42,24","-3,43E-06"
,"42,242","-4,76E-06"
,"42,244","-2,49E-06"
,"42,246","-3,16E-06"
,"42,248","-7,80E-07"
,"42,25","-1,14E-06"
,"42,252","8,60E-07"
,"42,254","1,19E-06"
,"42,256","-2,00E-08"
,"42,258","-3,05E-06"
,"42,26","-4,78E-06"
,"42,262","-4,21E-06"
,"42,264","-6,75E-06"
,"42,266","-5,52E-06"
,"42,268","-2,22E-06"
,"42,27","-1,23E-06"
,"42,272","5,00E-07"
,"42,274","-1,13E-06"
,"42,276","-2,65E-06"
,"42,278","-5,10E-06"
,"42,28","-5,85E-06"
,"42,282","-6,41E-06"
,"42,284","-4,60E-06"
,"42,286","-5,46E-06"
,"42,288","-9,50E-07"
,"42,29","-2,24E-06"
,"42,292","-7,00E-07"
,"42,294","-4,07E-06"
,"42,296","-2,94E-06"
,"42,298","-3,11E-06"
,"42,3","-1,99E-06"
,"42,302","-3,44E-06"
,"42,304","-6,48E-06"
,"42,306","-1,59E-06"
,"42,308","-2,70E-07"
,"42,31","4,65E-06"
,"42,312","8,70E-07"
,"42,314","1,33E-06"
,"42,316","1,79E-06"
,"42,318","3,37E-06"
,"42,32","-5,30E-07"
,"42,322","-3,10E-06"
,"42,324","-1,31E-06"
,"42,326","-2,51E-06"
,"42,328","-3,08E-06"
,"42,33","1,00E-08"
,"42,332","-3,50E-07"
,"42,334","-1,20E-06"
,"42,336","-1,59E-06"
,"42,338","-4,25E-06"
,"42,34","-3,94E-06"
,"42,342","-1,80E-06"
,"42,344","-7,10E-06"
,"42,346","-6,73E-06"
,"42,348","-5,34E-06"
,"42,35","-4,50E-06"
,"42,352","-2,43E-06"
,"42,354","1,58E-06"
,"42,356","-1,24E-06"
,"42,358","-1,49E-06"
,"42,36","-3,78E-06"
,"42,362","-6,67E-06"
,"42,364","-3,41E-06"
,"42,366","-4,78E-06"
,"42,368","-1,51E-06"
,"42,37","3,20E-07"
,"42,372","-1,51E-06"
,"42,374","-1,92E-06"
,"42,376","-2,97E-06"
,"42,378","-9,70E-07"
,"42,38","-3,01E-06"
,"42,382","1,35E-06"
,"42,384","5,00E-07"
,"42,386","-1,01E-06"
,"42,388","-1,90E-06"
,"42,39","6,40E-07"
,"42,392","3,81E-06"
,"42,394","-8,00E-08"
,"42,396","1,45E-06"
,"42,398","8,40E-07"
,"42,4","-9,80E-07"
,"42,402","-3,00E-06"
,"42,404","-2,63E-06"
,"42,406","1,90E-07"
,"42,408","4,00E-07"
,"42,41","3,88E-06"
,"42,412","5,10E-07"
,"42,414","1,29E-06"
,"42,416","-4,80E-07"
,"42,418","-1,74E-06"
,"42,42","-4,83E-06"
,"42,422","-1,21E-06"
,"42,424","-2,61E-06"
,"42,426","-1,60E-07"
,"42,428","-1,21E-06"
,"42,43","1,71E-06"
,"42,432","2,52E-06"
,"42,434","-3,80E-07"
,"42,436","8,00E-08"
,"42,438","-1,90E-07"
,"42,44","-1,80E-06"
,"42,442","-3,52E-06"
,"42,444","-4,61E-06"
,"42,446","-2,35E-06"
,"42,448","-1,77E-06"
,"42,45","1,70E-07"
,"42,452","-1,07E-06"
,"42,454","-1,49E-06"
,"42,456","-1,52E-06"
,"42,458","-4,44E-06"
,"42,46","-4,32E-06"
,"42,462","-5,53E-06"
,"42,464","-3,41E-06"
,"42,466","-6,36E-06"
,"42,468","-2,24E-06"
,"42,47","-4,20E-07"
,"42,472","1,23E-06"
,"42,474","1,52E-06"
,"42,476","-2,29E-06"
,"42,478","-3,63E-06"
,"42,48","-5,93E-06"
,"42,482","-3,41E-06"
,"42,484","-5,71E-06"
,"42,486","-6,55E-06"
,"42,488","-6,93E-06"
,"42,49","-3,89E-06"
,"42,492","2,38E-06"
,"42,494","-8,10E-07"
,"42,496","-5,70E-07"
,"42,498","-4,70E-07"
,"42,5","-2,40E-07"
,"42,502","-4,92E-06"
,"42,504","-5,13E-06"
,"42,506","-1,32E-06"
,"42,508","-1,58E-06"
,"42,51","1,91E-06"
,"42,512","-2,60E-07"
,"42,514","1,80E-07"
,"42,516","1,62E-06"
,"42,518","-1,90E-06"
,"42,52","-4,00E-06"
,"42,522","-8,38E-06"
,"42,524","-3,58E-06"
,"42,526","-4,90E-06"
,"42,528","-1,10E-07"
,"42,53","-4,00E-07"
,"42,532","1,97E-06"
,"42,534","2,64E-06"
,"42,536","-3,00E-07"
,"42,538","-7,90E-07"
,"42,54","-1,13E-06"
,"42,542","-1,28E-06"
,"42,544","-2,47E-06"
,"42,546","-7,50E-07"
,"42,548","-9,20E-07"
,"42,55","1,93E-06"
,"42,552","-8,50E-07"
,"42,554","4,40E-07"
,"42,556","1,78E-06"
,"42,558","-3,60E-07"
,"42,56","2,40E-07"
,"42,562","-2,77E-06"
,"42,564","-1,39E-06"
,"42,566","-2,02E-06"
,"42,568","-2,22E-06"
,"42,57","-7,50E-07"
,"42,572","3,29E-06"
,"42,574","1,73E-06"
,"42,576","-1,85E-06"
,"42,578","1,79E-06"
,"42,58","-2,52E-06"
,"42,582","8,20E-07"
,"42,584","-4,66E-06"
,"42,586","4,00E-08"
,"42,588","-1,19E-06"
,"42,59","-1,04E-06"
,"42,592","-1,21E-06"
,"42,594","1,31E-06"
,"42,596","2,88E-06"
,"42,598","1,50E-07"
,"42,6","2,16E-06"
,"42,602","-1,14E-06"
,"42,604","-1,08E-06"
,"42,606","-5,50E-07"
,"42,608","1,45E-06"
,"42,61","2,09E-06"
,"42,612","-1,01E-06"
,"42,614","2,30E-06"
,"42,616","4,59E-06"
,"42,618","2,15E-06"
,"42,62","-6,80E-07"
,"42,622","-1,75E-06"
,"42,624","7,60E-07"
,"42,626","3,30E-06"
,"42,628","-5,00E-08"
,"42,63","9,40E-07"
,"42,632","8,90E-07"
,"42,634","2,00E-07"
,"42,636","1,80E-06"
,"42,638","1,68E-06"
,"42,64","-6,80E-07"
,"42,642","-1,89E-06"
,"42,644","-2,08E-06"
,"42,646","-3,70E-06"
,"42,648","1,36E-06"
,"42,65","2,84E-06"
,"42,652","7,50E-07"
,"42,654","3,81E-06"
,"42,656","2,14E-06"
,"42,658","7,50E-07"
,"42,66","-5,30E-07"
,"42,662","1,33E-06"
,"42,664","5,50E-07"
,"42,666","-6,20E-07"
,"42,668","-3,00E-07"
,"42,67","-1,21E-06"
,"42,672","3,60E-07"
,"42,674","7,00E-08"
,"42,676","-1,28E-06"
,"42,678","-7,80E-07"
,"42,68","-1,85E-06"
,"42,682","-2,61E-06"
,"42,684","-6,18E-06"
,"42,686","-2,87E-06"
,"42,688","-2,54E-06"
,"42,69","1,80E-07"
,"42,692","3,00E-07"
,"42,694","1,92E-06"
,"42,696","2,09E-06"
,"42,698","4,80E-07"
,"42,7","-3,19E-06"
,"42,702","-2,39E-06"
,"42,704","-7,70E-07"
,"42,706","9,80E-07"
,"42,708","-1,60E-06"
,"42,71","-3,60E-07"
,"42,712","1,67E-06"
,"42,714","-5,70E-07"
,"42,716","-1,68E-06"
,"42,718","8,30E-07"
,"42,72","3,10E-07"
,"42,722","1,94E-06"
,"42,724","-1,70E-06"
,"42,726","8,40E-07"
,"42,728","2,04E-06"
,"42,73","2,68E-06"
,"42,732","-2,71E-06"
,"42,734","3,30E-07"
,"42,736","-4,70E-07"
,"42,738","-1,80E-07"
,"42,74","-2,83E-06"
,"42,742","-2,75E-06"
,"42,744","-5,56E-06"
,"42,746","-8,20E-07"
,"42,748","3,70E-07"
,"42,75","1,60E-07"
,"42,752","1,00E-07"
,"42,754","3,64E-06"
,"42,756","2,50E-07"
,"42,758","1,82E-06"
,"42,76","-3,24E-06"
,"42,762","-2,22E-06"
,"42,764","-1,10E-06"
,"42,766","1,26E-06"
,"42,768","1,76E-06"
,"42,77","-6,90E-07"
,"42,772","1,82E-06"
,"42,774","2,39E-06"
,"42,776","1,42E-06"
,"42,778","7,90E-07"
,"42,78","-1,73E-06"
,"42,782","-1,56E-06"
,"42,784","-3,37E-06"
,"42,786","-1,38E-06"
,"42,788","1,28E-06"
,"42,79","2,99E-06"
,"42,792","5,24E-06"
,"42,794","3,77E-06"
,"42,796","2,88E-06"
,"42,798","-1,11E-06"
,"42,8","2,30E-07"
,"42,802","-8,10E-07"
,"42,804","-1,94E-06"
,"42,806","-1,27E-06"
,"42,808","5,70E-07"
,"42,81","2,97E-06"
,"42,812","4,60E-06"
,"42,814","1,61E-06"
,"42,816","3,76E-06"
,"42,818","3,19E-06"
,"42,82","3,90E-07"
,"42,822","-9,10E-07"
,"42,824","1,00E-08"
,"42,826","5,40E-07"
,"42,828","1,90E-07"
,"42,83","1,76E-06"
,"42,832","1,43E-06"
,"42,834","1,66E-06"
,"42,836","4,30E-07"
,"42,838","1,11E-06"
,"42,84","-2,17E-06"
,"42,842","3,06E-06"
,"42,844","-5,10E-07"
,"42,846","1,14E-06"
,"42,848","-4,40E-07"
,"42,85","-7,80E-07"
,"42,852","3,37E-06"
,"42,854","1,28E-06"
,"42,856","4,11E-06"
,"42,858","2,20E-06"
,"42,86","2,94E-06"
,"42,862","8,00E-08"
,"42,864","4,30E-07"
,"42,866","3,50E-07"
,"42,868","1,20E-07"
,"42,87","3,50E-07"
,"42,872","1,92E-06"
,"42,874","1,82E-06"
,"42,876","3,96E-06"
,"42,878","3,20E-07"
,"42,88","-5,20E-07"
,"42,882","1,50E-06"
,"42,884","-2,47E-06"
,"42,886","1,80E-07"
,"42,888","1,90E-07"
,"42,89","1,88E-06"
,"42,892","3,43E-06"
,"42,894","6,23E-06"
,"42,896","3,62E-06"
,"42,898","1,36E-06"
,"42,9","1,27E-06"
,"42,902","3,22E-06"
,"42,904","-5,00E-08"
,"42,906","2,00E-06"
,"42,908","6,00E-07"
,"42,91","7,90E-07"
,"42,912","3,96E-06"
,"42,914","6,07E-06"
,"42,916","7,50E-06"
,"42,918","4,89E-06"
,"42,92","-1,90E-06"
,"42,922","-1,30E-07"
,"42,924","-2,42E-06"
,"42,926","9,80E-07"
,"42,928","9,80E-07"
,"42,93","1,87E-06"
,"42,932","3,70E-06"
,"42,934","4,75E-06"
,"42,936","2,87E-06"
,"42,938","2,20E-07"
,"42,94","6,60E-07"
,"42,942","-1,75E-06"
,"42,944","-1,90E-07"
,"42,946","-9,80E-07"
,"42,948","3,53E-06"
,"42,95","1,50E-06"
,"42,952","1,61E-06"
,"42,954","2,69E-06"
,"42,956","1,16E-06"
,"42,958","3,70E-07"
,"42,96","-1,91E-06"
,"42,962","-1,11E-06"
,"42,964","-1,20E-06"
,"42,966","-7,10E-07"
,"42,968","2,96E-06"
,"42,97","2,15E-06"
,"42,972","-1,60E-06"
,"42,974","-4,60E-07"
,"42,976","6,90E-07"
,"42,978","4,70E-07"
,"42,98","1,90E-07"
,"42,982","-1,67E-06"
,"42,984","-1,43E-06"
,"42,986","-1,22E-06"
,"42,988","5,00E-08"
,"42,99","3,04E-06"
,"42,992","4,44E-06"
,"42,994","2,28E-06"
,"42,996","2,67E-06"
,"42,998","5,59E-06"
,43,"-4,00E-07"
,"43,002","-4,36E-06"
,"43,004","-5,88E-06"
,"43,006","-2,56E-06"
,"43,008","-2,35E-06"
,"43,01","-2,79E-06"
,"43,012","1,83E-06"
,"43,014","2,81E-06"
,"43,016","1,52E-06"
,"43,018","2,37E-06"
,"43,02","2,01E-06"
,"43,022","-1,00E-08"
,"43,024","-5,40E-07"
,"43,026","-2,04E-06"
,"43,028","-6,00E-07"
,"43,03","3,70E-07"
,"43,032","1,24E-06"
,"43,034","3,14E-06"
,"43,036","3,21E-06"
,"43,038","3,37E-06"
,"43,04","8,90E-07"
,"43,042","3,40E-07"
,"43,044","-2,29E-06"
,"43,046","-1,84E-06"
,"43,048","-3,60E-07"
,"43,05","3,70E-07"
,"43,052","2,42E-06"
,"43,054","1,25E-06"
,"43,056","4,41E-06"
,"43,058","2,23E-06"
,"43,06","1,87E-06"
,"43,062","-1,69E-06"
,"43,064","-3,09E-06"
,"43,066","-2,30E-07"
,"43,068","-1,00E-06"
,"43,07","-1,39E-06"
,"43,072","3,16E-06"
,"43,074","7,00E-08"
,"43,076","1,70E-07"
,"43,078","2,21E-06"
,"43,08","-5,00E-06"
,"43,082","-2,20E-06"
,"43,084","-2,36E-06"
,"43,086","-5,45E-06"
,"43,088","-5,00E-06"
,"43,09","-2,33E-06"
,"43,092","6,20E-07"
,"43,094","-2,90E-07"
,"43,096","2,92E-06"
,"43,098","1,15E-06"
,"43,1","-1,70E-06"
,"43,102","-2,12E-06"
,"43,104","-3,40E-06"
,"43,106","-4,72E-06"
,"43,108","2,30E-07"
,"43,11","1,89E-06"
,"43,112","2,80E-07"
,"43,114","1,98E-06"
,"43,116","2,65E-06"
,"43,118","2,07E-06"
,"43,12","5,00E-07"
,"43,122","-1,92E-06"
,"43,124","-8,90E-07"
,"43,126","3,11E-06"
,"43,128","2,10E-06"
,"43,13","1,29E-06"
,"43,132","3,30E-06"
,"43,134","2,51E-06"
,"43,136","2,23E-06"
,"43,138","6,20E-07"
,"43,14","-1,50E-06"
,"43,142","-3,19E-06"
,"43,144","-3,88E-06"
,"43,146","-3,87E-06"
,"43,148","-2,83E-06"
,"43,15","2,19E-06"
,"43,152","-7,10E-07"
,"43,154","3,71E-06"
,"43,156","3,52E-06"
,"43,158","1,77E-06"
,"43,16","-2,12E-06"
,"43,162","-3,49E-06"
,"43,164","-3,56E-06"
,"43,166","-4,18E-06"
,"43,168","-1,71E-06"
,"43,17","6,80E-07"
,"43,172","3,05E-06"
,"43,174","-7,60E-07"
,"43,176","-8,00E-07"
,"43,178","-1,00E-07"
,"43,18","3,60E-07"
,"43,182","-3,60E-07"
,"43,184","-8,00E-07"
,"43,186","-2,00E-06"
,"43,188","-3,87E-06"
,"43,19","1,31E-06"
,"43,192","-1,10E-07"
,"43,194","-4,00E-07"
,"43,196","-2,30E-07"
,"43,198",0
,"43,2","3,20E-07"
,"43,202","1,80E-06"
,"43,204","-1,15E-06"
,"43,206","-1,92E-06"
,"43,208","1,00E-06"
,"43,21","-1,13E-06"
,"43,212","1,53E-06"
,"43,214","5,31E-06"
,"43,216","2,91E-06"
,"43,218","2,43E-06"
,"43,22","2,40E-07"
,"43,222","6,00E-08"
,"43,224","-2,55E-06"
,"43,226","-2,27E-06"
,"43,228","-4,55E-06"
,"43,23","-8,40E-07"
,"43,232","1,02E-06"
,"43,234","-3,40E-07"
,"43,236","-5,70E-07"
,"43,238","1,07E-06"
,"43,24","1,42E-06"
,"43,242","-2,12E-06"
,"43,244","-1,20E-07"
,"43,246","-4,33E-06"
,"43,248","-1,31E-06"
,"43,25","3,54E-06"
,"43,252","2,72E-06"
,"43,254","2,01E-06"
,"43,256","3,27E-06"
,"43,258","2,51E-06"
,"43,26","1,22E-06"
,"43,262","-1,08E-06"
,"43,264","-4,90E-07"
,"43,266","-3,60E-06"
,"43,268","-2,70E-07"
,"43,27","-8,40E-07"
,"43,272","1,91E-06"
,"43,274","5,80E-07"
,"43,276","2,37E-06"
,"43,278","-1,00E-08"
,"43,28","-2,72E-06"
,"43,282","8,20E-07"
,"43,284","-1,47E-06"
,"43,286","-4,10E-06"
,"43,288","-1,95E-06"
,"43,29","-2,33E-06"
,"43,292","2,28E-06"
,"43,294","1,98E-06"
,"43,296","1,58E-06"
,"43,298","1,73E-06"
,"43,3","-1,42E-06"
,"43,302","-2,94E-06"
,"43,304","-2,67E-06"
,"43,306","-3,04E-06"
,"43,308","-4,55E-06"
,"43,31","-3,15E-06"
,"43,312","1,87E-06"
,"43,314","2,79E-06"
,"43,316","2,68E-06"
,"43,318","6,60E-07"
,"43,32","-9,00E-08"
,"43,322","-3,83E-06"
,"43,324","-2,92E-06"
,"43,326","-1,83E-06"
,"43,328","-4,66E-06"
,"43,33","3,20E-07"
,"43,332","-3,45E-06"
,"43,334","-1,70E-06"
,"43,336","-8,30E-07"
,"43,338","-1,27E-06"
,"43,34","4,80E-07"
,"43,342","-3,04E-06"
,"43,344","-8,20E-07"
,"43,346","-8,40E-07"
,"43,348","-3,52E-06"
,"43,35","2,11E-06"
,"43,352","3,48E-06"
,"43,354","5,24E-06"
,"43,356","2,58E-06"
,"43,358","3,73E-06"
,"43,36","6,50E-07"
,"43,362","1,80E-06"
,"43,364","-2,00E-07"
,"43,366","-1,25E-06"
,"43,368","1,00E-07"
,"43,37","9,50E-07"
,"43,372","1,54E-06"
,"43,374","1,81E-06"
,"43,376","4,10E-06"
,"43,378","-2,52E-06"
,"43,38","-1,55E-06"
,"43,382","-2,13E-06"
,"43,384","-2,90E-06"
,"43,386","-4,56E-06"
,"43,388","-2,30E-06"
,"43,39","-3,00E-08"
,"43,392","-4,30E-07"
,"43,394","2,98E-06"
,"43,396","1,91E-06"
,"43,398","2,89E-06"
,"43,4","3,30E-07"
,"43,402","-2,13E-06"
,"43,404","-1,11E-06"
,"43,406","-5,15E-06"
,"43,408","-1,40E-07"
,"43,41","-1,15E-06"
,"43,412","-1,10E-07"
,"43,414","-1,57E-06"
,"43,416","3,02E-06"
,"43,418","3,29E-06"
,"43,42","-1,00E-06"
,"43,422","-1,77E-06"
,"43,424","-1,01E-06"
,"43,426","-1,52E-06"
,"43,428","-4,14E-06"
,"43,43","4,40E-07"
,"43,432","1,77E-06"
,"43,434","6,80E-07"
,"43,436","4,91E-06"
,"43,438","3,88E-06"
,"43,44","2,96E-06"
,"43,442","2,17E-06"
,"43,444","-2,17E-06"
,"43,446","-2,57E-06"
,"43,448","-2,42E-06"
,"43,45","-1,68E-06"
,"43,452","-3,01E-06"
,"43,454","-1,00E-06"
,"43,456","4,37E-06"
,"43,458","3,30E-06"
,"43,46","3,60E-07"
,"43,462","-3,90E-07"
,"43,464","-2,42E-06"
,"43,466","-1,94E-06"
,"43,468","-3,26E-06"
,"43,47","-1,06E-06"
,"43,472","-9,80E-07"
,"43,474","-1,82E-06"
,"43,476","-3,60E-07"
,"43,478","-7,00E-07"
,"43,48","7,90E-07"
,"43,482","-6,20E-07"
,"43,484","-2,72E-06"
,"43,486","-3,48E-06"
,"43,488","1,70E-06"
,"43,49","4,49E-06"
,"43,492","2,61E-06"
,"43,494","6,70E-07"
,"43,496","3,17E-06"
,"43,498","2,88E-06"
,"43,5","7,00E-08"
,"43,502","1,40E-07"
,"43,504","1,30E-07"
,"43,506","-9,10E-07"
,"43,508","-1,36E-06"
