,A(x),B(Y)
,"121,634","1,82E-06"
,"121,636","2,36E-06"
,"121,638","3,61E-06"
,"121,64","1,76E-06"
,"121,642","3,42E-06"
,"121,644","2,82E-06"
,"121,646","2,23E-06"
,"121,648","-4,60E-07"
,"121,65","1,02E-06"
,"121,652","2,54E-06"
,"121,654","1,92E-06"
,"121,656","2,00E-07"
,"121,658","4,26E-06"
,"121,66","2,51E-06"
,"121,662","5,28E-06"
,"121,664","1,66E-06"
,"121,666","4,48E-06"
,"121,668","-5,30E-07"
,"121,67","-2,14E-06"
,"121,672","1,20E-07"
,"121,674","-1,10E-06"
,"121,676","9,60E-07"
,"121,678","1,44E-06"
,"121,68","3,82E-06"
,"121,682","2,27E-06"
,"121,684","4,32E-06"
,"121,686","3,74E-06"
,"121,688","2,91E-06"
,"121,69","1,27E-06"
,"121,692","7,90E-07"
,"121,694","5,00E-07"
,"121,696","-5,60E-07"
,"121,698","3,89E-06"
,"121,7","1,02E-06"
,"121,702","3,81E-06"
,"121,704","1,19E-06"
,"121,706","2,80E-07"
,"121,708","-1,37E-06"
,"121,71","-1,29E-06"
,"121,712","-1,78E-06"
,"121,714","3,50E-07"
,"121,716","3,53E-06"
,"121,718","3,15E-06"
,"121,72","3,45E-06"
,"121,722","1,23E-06"
,"121,724","2,12E-06"
,"121,726","2,15E-06"
,"121,728","-1,00E-08"
,"121,73","-6,50E-07"
,"121,732","-3,11E-06"
,"121,734","-3,00E-07"
,"121,736","-3,63E-06"
,"121,738","-1,77E-06"
,"121,74","1,04E-06"
,"121,742","1,02E-06"
,"121,744","3,65E-06"
,"121,746","2,80E-06"
,"121,748","6,70E-07"
,"121,75","-2,77E-06"
,"121,752","4,50E-07"
,"121,754","-3,17E-06"
,"121,756","-2,11E-06"
,"121,758","1,00E-06"
,"121,76","3,40E-07"
,"121,762","3,61E-06"
,"121,764","9,20E-07"
,"121,766","-6,60E-07"
,"121,768","1,45E-06"
,"121,77","9,30E-07"
,"121,772","-7,30E-07"
,"121,774","6,00E-08"
,"121,776","9,40E-07"
,"121,778","1,76E-06"
,"121,78","1,11E-06"
,"121,782","-1,72E-06"
,"121,784","7,30E-07"
,"121,786","6,10E-07"
,"121,788","-9,90E-07"
,"121,79","-5,40E-07"
,"121,792","-1,15E-06"
,"121,794","-1,00E-07"
,"121,796","-1,10E-06"
,"121,798","3,57E-06"
,"121,8","1,35E-06"
,"121,802","3,27E-06"
,"121,804","2,36E-06"
,"121,806","1,73E-06"
,"121,808","-1,91E-06"
,"121,81","-1,00E-06"
,"121,812","-7,60E-07"
,"121,814","-7,60E-07"
,"121,816","-5,90E-07"
,"121,818","2,61E-06"
,"121,82","2,89E-06"
,"121,822","-8,30E-07"
,"121,824","-2,80E-07"
,"121,826","-2,21E-06"
,"121,828","-2,90E-06"
,"121,83","4,00E-07"
,"121,832","-3,26E-06"
,"121,834","-3,19E-06"
,"121,836","-1,74E-06"
,"121,838","-2,03E-06"
,"121,84","1,06E-06"
,"121,842","-3,00E-07"
,"121,844","-2,88E-06"
,"121,846","-5,50E-06"
,"121,848","-1,59E-06"
,"121,85","-5,17E-06"
,"121,852","-5,01E-06"
,"121,854","-2,40E-07"
,"121,856","9,50E-07"
,"121,858","-2,02E-06"
,"121,86","2,13E-06"
,"121,862","3,09E-06"
,"121,864","6,60E-07"
,"121,866","4,60E-07"
,"121,868","-9,50E-07"
,"121,87","-1,13E-06"
,"121,872","-9,10E-07"
,"121,874","-1,75E-06"
,"121,876","-1,49E-06"
,"121,878","5,90E-07"
,"121,88","-6,00E-08"
,"121,882","1,64E-06"
,"121,884","2,80E-06"
,"121,886","3,46E-06"
,"121,888","-1,36E-06"
,"121,89","-1,03E-06"
,"121,892","-8,40E-07"
,"121,894","3,09E-06"
,"121,896","2,27E-06"
,"121,898","3,10E-06"
,"121,9","4,25E-06"
,"121,902","5,00E-07"
,"121,904","4,60E-07"
,"121,906","6,90E-07"
,"121,908","1,45E-06"
,"121,91","-2,61E-06"
,"121,912","3,40E-07"
,"121,914","2,46E-06"
,"121,916","2,37E-06"
,"121,918","2,60E-06"
,"121,92","3,60E-07"
,"121,922","2,33E-06"
,"121,924","3,82E-06"
,"121,926","3,11E-06"
,"121,928","2,11E-06"
,"121,93","-1,40E-06"
,"121,932","-2,36E-06"
,"121,934","9,30E-07"
,"121,936","-4,00E-08"
,"121,938","5,70E-06"
,"121,94","6,81E-06"
,"121,942","2,80E-06"
,"121,944","9,90E-07"
,"121,946","1,44E-06"
,"121,948","-2,25E-06"
,"121,95","1,10E-07"
,"121,952","1,67E-06"
,"121,954","-5,10E-07"
,"121,956","-1,82E-06"
,"121,958","6,60E-07"
,"121,96","5,12E-06"
,"121,962","2,28E-06"
,"121,964","-2,43E-06"
,"121,966","-2,55E-06"
,"121,968","-3,02E-06"
,"121,97","-2,62E-06"
,"121,972","-2,91E-06"
,"121,974","-2,38E-06"
,"121,976","-1,97E-06"
,"121,978","2,73E-06"
,"121,98","3,08E-06"
,"121,982","2,39E-06"
,"121,984","2,50E-06"
,"121,986","-2,86E-06"
,"121,988","-4,81E-06"
,"121,99","1,47E-06"
,"121,992","-1,50E-06"
,"121,994","-1,29E-06"
,"121,996","-3,22E-06"
,"121,998","-1,50E-07"
,122,"1,14E-06"
,"122,002","3,08E-06"
,"122,004","2,54E-06"
,"122,006","2,10E-06"
,"122,008","6,90E-07"
,"122,01","5,10E-07"
,"122,012","2,90E-07"
,"122,014","4,70E-07"
,"122,016","7,80E-07"
,"122,018","3,39E-06"
,"122,02","2,35E-06"
,"122,022","3,33E-06"
,"122,024","7,10E-06"
,"122,026","5,77E-06"
,"122,028","2,80E-06"
,"122,03","1,06E-06"
,"122,032","-6,80E-07"
,"122,034","-9,60E-07"
,"122,036","2,00E-06"
,"122,038","4,43E-06"
,"122,04","5,20E-07"
,"122,042","5,15E-06"
,"122,044","5,13E-06"
,"122,046","2,12E-06"
,"122,048","2,73E-06"
,"122,05","1,46E-06"
,"122,052","-3,48E-06"
,"122,054","-2,43E-06"
,"122,056","-1,24E-06"
,"122,058","-4,90E-07"
,"122,06","2,36E-06"
,"122,062","4,50E-06"
,"122,064","3,63E-06"
,"122,066","2,83E-06"
,"122,068","3,45E-06"
,"122,07","4,47E-06"
,"122,072","-1,71E-06"
,"122,074","-2,20E-06"
,"122,076","-4,45E-06"
,"122,078","7,90E-07"
,"122,08","-6,60E-07"
,"122,082","3,00E-06"
,"122,084","6,70E-07"
,"122,086","3,53E-06"
,"122,088","2,02E-06"
,"122,09","-3,14E-06"
,"122,092","-3,96E-06"
,"122,094","-5,91E-06"
,"122,096","-4,42E-06"
,"122,098","-2,36E-06"
,"122,1","-2,16E-06"
,"122,102","2,79E-06"
,"122,104","-5,10E-07"
,"122,106","1,26E-06"
,"122,108","-2,60E-07"
,"122,11","5,30E-07"
,"122,112","-6,03E-06"
,"122,114","-6,10E-06"
,"122,116","-5,83E-06"
,"122,118","-5,41E-06"
,"122,12","-2,18E-06"
,"122,122","-1,73E-06"
,"122,124","-2,70E-07"
,"122,126","-2,10E-07"
,"122,128","9,20E-07"
,"122,13","7,90E-07"
,"122,132","-4,38E-06"
,"122,134","-2,70E-06"
,"122,136","-3,54E-06"
,"122,138","-2,47E-06"
,"122,14","-2,50E-06"
,"122,142","8,90E-07"
,"122,144","-5,60E-07"
,"122,146","1,87E-06"
,"122,148","5,20E-07"
,"122,15","-1,26E-06"
,"122,152","-1,76E-06"
,"122,154","-6,06E-06"
,"122,156","-4,57E-06"
,"122,158","-3,80E-06"
,"122,16","-3,26E-06"
,"122,162","-1,11E-06"
,"122,164","-7,80E-07"
,"122,166","-1,02E-06"
,"122,168","-3,81E-06"
,"122,17","-2,31E-06"
,"122,172","-3,37E-06"
,"122,174","-4,12E-06"
,"122,176","-5,59E-06"
,"122,178","-2,47E-06"
,"122,18","-9,30E-07"
,"122,182","4,90E-07"
,"122,184","2,30E-07"
,"122,186","4,20E-07"
,"122,188","-1,20E-06"
,"122,19","-7,00E-07"
,"122,192","7,80E-07"
,"122,194","-2,95E-06"
,"122,196","-4,67E-06"
,"122,198","-1,11E-06"
,"122,2","2,80E-07"
,"122,202","-1,22E-06"
,"122,204","2,03E-06"
,"122,206","1,70E-06"
,"122,208","-5,00E-07"
,"122,21","-5,40E-07"
,"122,212","-5,74E-06"
,"122,214","-3,97E-06"
,"122,216","-3,99E-06"
,"122,218","-9,50E-07"
,"122,22","-1,21E-06"
,"122,222","2,70E-07"
,"122,224","2,64E-06"
,"122,226","1,89E-06"
,"122,228","-2,80E-07"
,"122,23","-2,27E-06"
,"122,232","-3,84E-06"
,"122,234","-4,04E-06"
,"122,236","-5,24E-06"
,"122,238","-3,96E-06"
,"122,24","-2,20E-07"
,"122,242","7,60E-07"
,"122,244","6,20E-07"
,"122,246","3,59E-06"
,"122,248","2,34E-06"
,"122,25","2,51E-06"
,"122,252","-4,01E-06"
,"122,254","-1,83E-06"
,"122,256","-4,48E-06"
,"122,258","-2,16E-06"
,"122,26","2,77E-06"
,"122,262","1,31E-06"
,"122,264","2,46E-06"
,"122,266","5,60E-07"
,"122,268","2,56E-06"
,"122,27","1,76E-06"
,"122,272","1,00E-07"
,"122,274","-4,60E-06"
,"122,276","-4,10E-06"
,"122,278","-1,57E-06"
,"122,28","-1,91E-06"
,"122,282","4,00E-08"
,"122,284","3,78E-06"
,"122,286","5,23E-06"
,"122,288","2,25E-06"
,"122,29","1,84E-06"
,"122,292","8,30E-07"
,"122,294","5,90E-07"
,"122,296","-1,54E-06"
,"122,298","-4,38E-06"
,"122,3","-1,37E-06"
,"122,302","1,18E-06"
,"122,304","9,00E-08"
,"122,306","1,79E-06"
,"122,308","4,40E-07"
,"122,31","1,20E-07"
,"122,312","-2,36E-06"
,"122,314","-5,90E-07"
,"122,316","-2,06E-06"
,"122,318","-1,00E-07"
,"122,32","-8,00E-07"
,"122,322","2,57E-06"
,"122,324","1,21E-06"
,"122,326","1,51E-06"
,"122,328","4,80E-07"
,"122,33","-3,20E-07"
,"122,332","-2,49E-06"
,"122,334","-3,71E-06"
,"122,336","-2,88E-06"
,"122,338","-1,72E-06"
,"122,34","-1,17E-06"
,"122,342","-3,99E-06"
,"122,344","1,53E-06"
,"122,346","3,78E-06"
,"122,348","2,37E-06"
,"122,35","1,63E-06"
,"122,352","-3,40E-07"
,"122,354","1,64E-06"
,"122,356","-2,02E-06"
,"122,358","-7,40E-07"
,"122,36","-1,58E-06"
,"122,362","-9,50E-07"
,"122,364","-3,50E-07"
,"122,366","2,90E-06"
,"122,368","1,90E-06"
,"122,37","1,30E-07"
,"122,372","-2,14E-06"
,"122,374","-1,42E-06"
,"122,376","-2,09E-06"
,"122,378","2,49E-06"
,"122,38","2,68E-06"
,"122,382","3,17E-06"
,"122,384","2,81E-06"
,"122,386","-8,30E-07"
,"122,388","3,90E-07"
,"122,39","-6,50E-07"
,"122,392","1,92E-06"
,"122,394","2,90E-07"
,"122,396","-1,96E-06"
,"122,398","-1,60E-07"
,"122,4","-2,40E-07"
,"122,402","-7,80E-07"
,"122,404","-1,56E-06"
,"122,406","1,37E-06"
,"122,408","5,70E-07"
,"122,41","-1,29E-06"
,"122,412","-2,65E-06"
,"122,414","-1,29E-06"
,"122,416","-2,10E-07"
,"122,418","-1,60E-07"
,"122,42","-1,40E-07"
,"122,422","1,34E-06"
,"122,424","-2,80E-07"
,"122,426","2,13E-06"
,"122,428","-4,30E-07"
,"122,43","-2,38E-06"
,"122,432","-1,14E-06"
,"122,434","-3,05E-06"
,"122,436","-2,17E-06"
,"122,438","-8,70E-07"
,"122,44","-1,76E-06"
,"122,442","4,17E-06"
,"122,444","-1,96E-06"
,"122,446","3,43E-06"
,"122,448","1,37E-06"
,"122,45","3,16E-06"
,"122,452","-3,41E-06"
,"122,454","-1,88E-06"
,"122,456","-2,85E-06"
,"122,458","-1,28E-06"
,"122,46","3,30E-06"
,"122,462","2,68E-06"
,"122,464","1,15E-06"
,"122,466","2,90E-07"
,"122,468","3,60E-07"
,"122,47","8,80E-07"
,"122,472","-3,18E-06"
,"122,474","-4,48E-06"
,"122,476","-5,64E-06"
,"122,478","-3,20E-06"
,"122,48","-7,10E-07"
,"122,482","-6,00E-07"
,"122,484","1,55E-06"
,"122,486","3,06E-06"
,"122,488","1,03E-06"
,"122,49","3,48E-06"
,"122,492","-3,81E-06"
,"122,494","-3,85E-06"
,"122,496","-1,43E-06"
,"122,498","-2,31E-06"
,"122,5","7,00E-07"
,"122,502","2,80E-06"
,"122,504","4,75E-06"
,"122,506","2,21E-06"
,"122,508","1,60E-06"
,"122,51","3,99E-06"
,"122,512","-1,75E-06"
,"122,514","-2,44E-06"
,"122,516","1,00E-08"
,"122,518","-3,55E-06"
,"122,52","2,40E-07"
,"122,522","-6,00E-07"
,"122,524","-7,10E-07"
,"122,526","-3,41E-06"
,"122,528","4,10E-07"
,"122,53","2,70E-07"
,"122,532","-2,20E-06"
,"122,534","-1,59E-06"
,"122,536","-3,28E-06"
,"122,538","-6,21E-06"
,"122,54","-2,35E-06"
,"122,542","-1,67E-06"
,"122,544","-1,70E-06"
,"122,546","1,15E-06"
,"122,548","3,00E-07"
,"122,55","1,09E-06"
,"122,552","-1,23E-06"
,"122,554","-2,39E-06"
,"122,556","-3,05E-06"
,"122,558","-1,28E-06"
,"122,56","-8,50E-07"
,"122,562","1,86E-06"
,"122,564","1,45E-06"
,"122,566","6,60E-07"
,"122,568","2,15E-06"
,"122,57","1,19E-06"
,"122,572","-2,26E-06"
,"122,574","-4,25E-06"
,"122,576","-9,70E-07"
,"122,578","-1,19E-06"
,"122,58","-9,50E-07"
,"122,582","1,36E-06"
,"122,584","2,68E-06"
,"122,586","1,21E-06"
,"122,588","-5,10E-07"
,"122,59","-1,71E-06"
,"122,592","-1,10E-07"
,"122,594","-3,10E-07"
,"122,596","-3,10E-07"
,"122,598","1,40E-07"
,"122,6","2,05E-06"
,"122,602","1,79E-06"
,"122,604","2,53E-06"
,"122,606","4,50E-06"
,"122,608","1,23E-06"
,"122,61","2,96E-06"
,"122,612","-2,24E-06"
,"122,614","-1,77E-06"
,"122,616","6,70E-07"
,"122,618","-3,17E-06"
,"122,62","2,16E-06"
,"122,622","5,60E-07"
,"122,624","3,00E-07"
,"122,626","1,06E-06"
,"122,628","1,03E-06"
,"122,63","-1,35E-06"
,"122,632","-3,03E-06"
,"122,634","-4,22E-06"
,"122,636","-2,00E-06"
,"122,638","-6,87E-06"
,"122,64","-2,57E-06"
,"122,642","-2,44E-06"
,"122,644","-3,25E-06"
,"122,646","-1,60E-06"
,"122,648","-3,36E-06"
,"122,65","-8,10E-07"
,"122,652","-5,30E-06"
,"122,654","-3,68E-06"
,"122,656","-5,93E-06"
,"122,658","-1,74E-06"
,"122,66","-3,56E-06"
,"122,662","-1,96E-06"
,"122,664","-2,31E-06"
,"122,666","-9,60E-07"
,"122,668","-2,23E-06"
,"122,67","-4,54E-06"
,"122,672","-7,20E-07"
,"122,674","-4,86E-06"
,"122,676","-2,54E-06"
,"122,678","-4,31E-06"
,"122,68","1,50E-07"
,"122,682","3,40E-07"
,"122,684","4,30E-07"
,"122,686","-6,00E-07"
,"122,688","-3,86E-06"
,"122,69","-1,53E-06"
,"122,692","-3,71E-06"
,"122,694","-3,48E-06"
,"122,696","-1,87E-06"
,"122,698","9,80E-07"
,"122,7","2,36E-06"
,"122,702","-1,20E-07"
,"122,704","3,90E-07"
,"122,706","2,69E-06"
,"122,708","2,41E-06"
,"122,71","-1,73E-06"
,"122,712","-2,18E-06"
,"122,714","-2,79E-06"
,"122,716","-2,39E-06"
,"122,718","-1,97E-06"
,"122,72","-4,20E-07"
,"122,722","1,67E-06"
,"122,724","1,34E-06"
,"122,726","1,00E-08"
,"122,728","-2,10E-06"
,"122,73","-2,29E-06"
,"122,732","-3,35E-06"
,"122,734","-4,78E-06"
,"122,736","-3,19E-06"
,"122,738","-6,65E-06"
,"122,74","-3,10E-06"
,"122,742","-3,67E-06"
,"122,744","-1,88E-06"
,"122,746","1,09E-06"
,"122,748","-2,52E-06"
,"122,75","-2,90E-06"
,"122,752","-7,64E-06"
,"122,754","-5,44E-06"
,"122,756","-6,79E-06"
,"122,758","-4,57E-06"
,"122,76","-3,78E-06"
,"122,762","-4,07E-06"
,"122,764","-2,68E-06"
,"122,766","-6,25E-06"
,"122,768","-2,99E-06"
,"122,77","-3,54E-06"
,"122,772","-5,87E-06"
,"122,774","-5,33E-06"
,"122,776","-6,19E-06"
,"122,778","-4,21E-06"
,"122,78","-2,79E-06"
,"122,782","-7,70E-07"
,"122,784","-1,88E-06"
,"122,786","-3,15E-06"
,"122,788","-3,66E-06"
,"122,79","-6,10E-06"
,"122,792","-5,50E-06"
,"122,794","-5,06E-06"
,"122,796","-5,23E-06"
,"122,798","-8,10E-07"
,"122,8","-1,25E-06"
,"122,802","6,50E-07"
,"122,804","1,87E-06"
,"122,806","-1,17E-06"
,"122,808","-1,89E-06"
,"122,81","-2,15E-06"
,"122,812","-1,13E-06"
,"122,814","-5,15E-06"
,"122,816","-5,67E-06"
,"122,818","-6,01E-06"
,"122,82","-2,39E-06"
,"122,822","1,08E-06"
,"122,824","-4,09E-06"
,"122,826","-1,22E-06"
,"122,828","-5,14E-06"
,"122,83","-3,83E-06"
,"122,832","-3,89E-06"
,"122,834","-3,17E-06"
,"122,836","-1,65E-06"
,"122,838","-3,46E-06"
,"122,84","-1,62E-06"
,"122,842","-1,40E-07"
,"122,844","-2,01E-06"
,"122,846","-2,06E-06"
,"122,848","2,06E-06"
,"122,85","-1,05E-06"
,"122,852","-4,26E-06"
,"122,854","-6,04E-06"
,"122,856","-1,88E-06"
,"122,858","-1,75E-06"
,"122,86","2,61E-06"
,"122,862","2,98E-06"
,"122,864","7,30E-07"
,"122,866","4,60E-07"
,"122,868","9,80E-07"
,"122,87","8,30E-07"
,"122,872","-4,51E-06"
,"122,874","-3,01E-06"
,"122,876","-3,37E-06"
,"122,878","-2,56E-06"
,"122,88","-2,78E-06"
,"122,882","-5,22E-06"
,"122,884","-5,50E-07"
,"122,886","-3,40E-07"
,"122,888","-9,20E-07"
,"122,89","-2,40E-06"
,"122,892","-4,15E-06"
,"122,894","-2,31E-06"
,"122,896","-3,39E-06"
,"122,898","-1,40E-06"
,"122,9","-3,46E-06"
,"122,902","-2,19E-06"
,"122,904","7,70E-07"
,"122,906","1,63E-06"
,"122,908","1,53E-06"
,"122,91","-1,79E-06"
,"122,912","-3,01E-06"
,"122,914","-4,09E-06"
,"122,916","-1,70E-07"
,"122,918","-4,31E-06"
,"122,92","-7,69E-06"
,"122,922","-3,44E-06"
,"122,924","-3,67E-06"
,"122,926","-4,13E-06"
,"122,928","-3,32E-06"
,"122,93","-1,01E-06"
,"122,932","-2,79E-06"
,"122,934","-2,18E-06"
,"122,936","-4,99E-06"
,"122,938","-4,12E-06"
,"122,94","-1,01E-06"
,"122,942","-1,40E-06"
,"122,944","1,43E-06"
,"122,946","1,26E-06"
,"122,948","1,65E-06"
,"122,95","-1,43E-06"
,"122,952","-6,02E-06"
,"122,954","-5,46E-06"
,"122,956","-6,81E-06"
,"122,958","-3,56E-06"
,"122,96","-1,53E-06"
,"122,962","2,56E-06"
,"122,964","2,05E-06"
,"122,966","3,39E-06"
,"122,968","2,40E-07"
,"122,97","-2,46E-06"
,"122,972","-2,84E-06"
,"122,974","-5,42E-06"
,"122,976","-1,05E-06"
,"122,978","1,13E-06"
,"122,98","7,90E-07"
,"122,982","-1,24E-06"
,"122,984","2,43E-06"
,"122,986","-1,70E-07"
,"122,988","6,90E-07"
,"122,99","-3,58E-06"
,"122,992","-1,52E-06"
,"122,994","1,14E-06"
,"122,996","-1,53E-06"
,"122,998","-3,28E-06"
,123,"-8,00E-07"
,"123,002","-2,59E-06"
,"123,004","-3,31E-06"
,"123,006","-2,71E-06"
,"123,008","-1,58E-06"
,"123,01","-1,00E-07"
,"123,012","-1,64E-06"
,"123,014","-2,23E-06"
,"123,016","-1,56E-06"
,"123,018","-4,20E-06"
,"123,02","-4,80E-06"
,"123,022","1,25E-06"
,"123,024","9,00E-08"
,"123,026","9,80E-07"
,"123,028","1,87E-06"
,"123,03","1,51E-06"
,"123,032","-1,77E-06"
,"123,034","-3,58E-06"
,"123,036","-2,20E-06"
,"123,038","-1,31E-06"
,"123,04","-1,89E-06"
,"123,042","-6,60E-07"
,"123,044","2,36E-06"
,"123,046","1,37E-06"
,"123,048","2,19E-06"
,"123,05","-1,53E-06"
,"123,052","-2,52E-06"
,"123,054","5,60E-07"
,"123,056","-3,52E-06"
,"123,058","-3,83E-06"
,"123,06","-3,51E-06"
,"123,062","-2,09E-06"
,"123,064","-5,10E-07"
,"123,066","-2,30E-06"
,"123,068","2,34E-06"
,"123,07","3,90E-07"
,"123,072","1,93E-06"
,"123,074","-2,19E-06"
,"123,076","-2,89E-06"
,"123,078","-2,68E-06"
,"123,08","-4,43E-06"
,"123,082","-3,86E-06"
,"123,084","-1,95E-06"
,"123,086","4,65E-06"
,"123,088","1,64E-06"
,"123,09","1,04E-06"
,"123,092","6,10E-07"
,"123,094","4,60E-07"
,"123,096","-4,10E-07"
,"123,098","-1,99E-06"
,"123,1","4,30E-07"
,"123,102","-8,90E-07"
,"123,104","4,00E-07"
,"123,106",0
,"123,108","1,00E-07"
,"123,11","4,00E-07"
,"123,112","-9,80E-07"
,"123,114","-3,10E-07"
,"123,116","2,90E-07"
,"123,118","1,88E-06"
,"123,12","2,40E-07"
,"123,122","-1,07E-06"
,"123,124","2,70E-07"
,"123,126","9,10E-07"
,"123,128","4,56E-06"
,"123,13","4,20E-06"
,"123,132","1,44E-06"
,"123,134","-8,60E-07"
,"123,136","2,10E-07"
,"123,138","-1,24E-06"
,"123,14","1,00E-07"
,"123,142","3,15E-06"
,"123,144","3,50E-06"
,"123,146","4,88E-06"
,"123,148","2,72E-06"
,"123,15","3,34E-06"
,"123,152","1,37E-06"
,"123,154","7,20E-07"
,"123,156","3,85E-06"
,"123,158","1,77E-06"
,"123,16","2,39E-06"
,"123,162","1,95E-06"
,"123,164","2,55E-06"
,"123,166","5,08E-06"
,"123,168","7,08E-06"
,"123,17","2,70E-07"
,"123,172","1,60E-07"
,"123,174","-5,30E-07"
,"123,176","-2,20E-07"
,"123,178","-4,14E-06"
,"123,18","6,60E-07"
,"123,182","2,29E-06"
,"123,184","2,45E-06"
,"123,186","4,90E-06"
,"123,188","3,70E-06"
,"123,19","4,01E-06"
,"123,192","-8,40E-07"
,"123,194","-1,78E-06"
,"123,196","-2,73E-06"
,"123,198","-4,27E-06"
,"123,2","7,90E-07"
,"123,202","-6,00E-08"
,"123,204","1,18E-06"
,"123,206","4,23E-06"
,"123,208","2,68E-06"
,"123,21","1,30E-06"
,"123,212","-9,60E-07"
,"123,214","-2,70E-06"
,"123,216","1,38E-06"
,"123,218","2,27E-06"
,"123,22","-9,10E-07"
,"123,222","2,78E-06"
,"123,224","3,52E-06"
,"123,226","4,58E-06"
,"123,228","9,00E-07"
,"123,23","1,26E-06"
,"123,232","1,69E-06"
,"123,234","3,07E-06"
,"123,236","3,03E-06"
,"123,238","2,90E-07"
,"123,24","3,82E-06"
,"123,242","2,70E-06"
,"123,244","4,80E-06"
,"123,246","1,76E-06"
,"123,248","1,89E-06"
,"123,25","-7,00E-08"
,"123,252","-3,19E-06"
,"123,254","-1,05E-06"
,"123,256","-3,89E-06"
,"123,258","-6,90E-07"
,"123,26","-1,26E-06"
,"123,262","2,70E-07"
,"123,264","3,70E-07"
,"123,266","-7,40E-07"
,"123,268","3,66E-06"
,"123,27","-6,70E-07"
,"123,272","1,60E-07"
,"123,274","5,40E-07"
,"123,276","-3,10E-07"
,"123,278","-3,95E-06"
,"123,28","2,30E-07"
,"123,282","1,11E-06"
,"123,284","1,98E-06"
,"123,286","3,67E-06"
,"123,288","2,20E-07"
,"123,29","1,51E-06"
,"123,292","-2,81E-06"
,"123,294","-1,91E-06"
,"123,296","7,00E-07"
,"123,298","-9,10E-07"
,"123,3","6,20E-07"
,"123,302","1,86E-06"
,"123,304","-4,00E-08"
,"123,306","3,13E-06"
,"123,308","2,34E-06"
,"123,31","2,43E-06"
,"123,312","-2,34E-06"
,"123,314","-7,40E-07"
,"123,316","-1,40E-06"
,"123,318","1,13E-06"
,"123,32","1,98E-06"
,"123,322","4,13E-06"
,"123,324","1,71E-06"
,"123,326","4,68E-06"
,"123,328","3,17E-06"
,"123,33","2,96E-06"
,"123,332","7,80E-07"
,"123,334","-1,58E-06"
,"123,336","-5,80E-07"
,"123,338","-4,64E-06"
,"123,34","-3,20E-06"
,"123,342","-1,51E-06"
,"123,344","3,30E-07"
,"123,346","-2,20E-07"
,"123,348","1,30E-06"
,"123,35","5,40E-07"
,"123,352","-3,32E-06"
,"123,354","-3,57E-06"
,"123,356","-3,23E-06"
,"123,358","-2,07E-06"
,"123,36","-1,03E-06"
,"123,362","3,04E-06"
,"123,364","1,80E-06"
,"123,366","1,69E-06"
,"123,368","3,63E-06"
,"123,37","4,70E-07"
,"123,372","-3,28E-06"
,"123,374","-1,52E-06"
,"123,376","-1,93E-06"
,"123,378","-2,82E-06"
,"123,38","5,20E-07"
,"123,382","5,90E-07"
,"123,384","2,08E-06"
,"123,386","1,88E-06"
,"123,388","1,86E-06"
,"123,39","3,75E-06"
,"123,392","-5,30E-07"
,"123,394","8,70E-07"
,"123,396","-9,90E-07"
,"123,398","-1,05E-06"
,"123,4","-1,09E-06"
,"123,402","1,53E-06"
,"123,404","-2,94E-06"
,"123,406","-9,10E-07"
,"123,408","-4,60E-07"
,"123,41","-4,35E-06"
,"123,412","-2,70E-06"
,"123,414","-5,07E-06"
,"123,416","-5,10E-06"
,"123,418","-6,18E-06"
,"123,42","-4,96E-06"
,"123,422","-8,10E-07"
,"123,424","-6,30E-07"
,"123,426","-2,85E-06"
,"123,428","-2,13E-06"
,"123,43","-2,14E-06"
,"123,432","-2,47E-06"
,"123,434","-4,30E-07"
,"123,436","-4,31E-06"
,"123,438","-2,41E-06"
,"123,44","-2,96E-06"
,"123,442","3,50E-07"
,"123,444","1,82E-06"
,"123,446","1,95E-06"
,"123,448","9,60E-07"
,"123,45","4,00E-08"
,"123,452","-2,77E-06"
,"123,454","-3,61E-06"
,"123,456","-2,98E-06"
,"123,458","-1,00E-06"
,"123,46","-3,59E-06"
,"123,462","-1,73E-06"
,"123,464","-3,57E-06"
,"123,466","-3,39E-06"
,"123,468","-2,83E-06"
,"123,47","-4,91E-06"
,"123,472","-2,86E-06"
,"123,474","-2,54E-06"
,"123,476","-2,55E-06"
,"123,478","-4,99E-06"
,"123,48","-3,37E-06"
,"123,482","-7,90E-07"
,"123,484","9,90E-07"
,"123,486","2,49E-06"
,"123,488","-1,12E-06"
,"123,49","5,30E-07"
,"123,492","-5,50E-07"
,"123,494","-9,50E-07"
,"123,496","-2,13E-06"
,"123,498","-2,79E-06"
,"123,5","-3,00E-06"
,"123,502","-2,19E-06"
,"123,504","-7,10E-07"
,"123,506","3,10E-07"
,"123,508","1,70E-07"
,"123,51","7,20E-07"
,"123,512","-2,84E-06"
,"123,514","-6,06E-06"
,"123,516","-5,04E-06"
,"123,518","-2,06E-06"
,"123,52","-6,40E-07"
,"123,522","6,50E-07"
,"123,524","-1,33E-06"
,"123,526","8,10E-07"
,"123,528","2,70E-06"
,"123,53","1,10E-06"
,"123,532","-4,77E-06"
,"123,534","-2,05E-06"
,"123,536","-1,58E-06"
,"123,538","-3,93E-06"
,"123,54","-5,36E-06"
,"123,542","-2,85E-06"
,"123,544","6,00E-07"
,"123,546","-2,40E-07"
,"123,548","-3,00E-08"
,"123,55","5,10E-07"
,"123,552","-1,03E-06"
,"123,554","-1,23E-06"
